-29.094,-1.754,0.77636,1.1513,0.058978,-0.030674,-0.030674,0.069074,0.27174,1,0.0064363
-29.094,-1.754,3.8932,1.1754,0.036362,-0.0099604,-0.0099604,0.067266,0.72826,1,0.0064363
-29.094,-0.754,3.8302,1.227,0.061404,-0.0023773,-0.0023773,0.088404,0.64314,1,0.053519
-29.094,-0.754,0.53239,1.2374,0.058611,0.0017363,0.0017363,0.10076,0.35556,1,0.053519
-29.094,0.246,3.8437,1.2297,0.068531,0.00026054,0.00026054,0.096835,0.58071,1,0.073248
-29.094,0.246,0.5993,1.2264,0.057623,0.0016372,0.0016372,0.098944,0.41929,1,0.073248
-29.094,1.246,0.67904,1.1546,0.1225,0.0029483,0.0029483,0.10364,0.47525,1,0.037848
-29.094,1.246,3.7459,1.1666,0.11706,0.019865,0.019865,0.13457,0.52475,1,0.037848
-29.094,2.246,3.4709,1.0841,0.21942,0.062306,0.062306,0.11166,0.43444,1,0.041766
-29.094,2.246,0.45238,1.1248,0.1368,0.026625,0.026625,0.10041,0.56053,1,0.041766
-29.094,2.246,0.71433,2.8491,0.0012382,0.0015431,0.0015431,0.010463,0.0050251,1,0.041766
-29.094,3.246,3.6756,1.078,0.021306,0.014231,0.014231,0.13293,0.20291,1,0.077235
-29.094,3.246,0.56771,1.2184,0.026061,-0.00084474,-0.00084474,0.077831,0.29845,1,0.077235
-29.094,3.246,2.7264,0.66555,3.0534,-0.054956,-0.054956,0.048116,0.495,1,0.077235
-29.094,3.246,0.72232,3.0176,0.0011831,0.0059138,0.0059138,0.10071,0.0036383,1,0.077235
-29.094,4.246,2.2177,0.67699,2.1772,-0.096119,-0.096119,0.071195,0.99925,1,0.092696
-29.094,5.246,2.5922,0.58428,2.4241,-0.012226,-0.012226,0.025203,0.98348,1,0.046313
-29.094,5.246,0.777,1.2037,0.0097252,-0.0061993,-0.0061993,0.0068153,0.01652,1,0.046313
-29.094,6.246,2.6444,0.56893,1.5759,0.024081,0.024081,0.021894,1.0,1,0.011683
-28.094,-0.754,3.9857,1.2141,0.13416,-0.056908,-0.056908,0.16672,0.65572,1,0.018889
